id,day,pressure,maxtemp,humidity,cloud,sunshine,winddirection,windspeed,temp_diff,humidity_index,windspeed_category,rainfall
1642,183,1010.9,34.0,84.0,73.0,2.8,280.0,16.4,6.100000000000001,2.772277227722772,Low,1
1643,184,1010.9,32.8,80.0,83.0,6.3,230.0,15.5,4.799999999999997,2.6755852842809364,Low,1
1644,185,1005.0,32.2,72.0,49.0,8.3,270.0,24.3,6.800000000000004,2.4573378839590445,Medium,0
1645,186,1007.6,34.7,80.0,28.0,11.2,170.0,9.9,8.700000000000003,2.6402640264026402,Low,0
1646,187,1007.9,31.7,78.0,29.0,7.1,220.0,9.1,5.300000000000001,2.775800711743772,Low,0
1647,188,1000.0,33.0,77.0,38.0,10.0,170.0,15.3,4.0,2.566666666666667,Low,0
1648,189,1008.1,32.2,77.0,47.0,8.8,100.0,16.0,5.300000000000004,2.6643598615916955,Low,0
1649,190,1008.8,32.8,84.0,88.0,2.2,210.0,9.5,6.399999999999999,2.88659793814433,Low,1
1650,191,1009.9,33.3,81.0,80.0,6.9,220.0,16.0,4.899999999999999,2.7551020408163267,Low,1
1651,192,1009.1,32.1,84.0,80.0,6.5,220.0,17.2,4.700000000000003,2.8668941979522184,Low,1
1652,193,1008.1,32.0,81.0,82.0,2.2,230.0,17.3,4.899999999999999,2.783505154639175,Low,1
1653,194,1009.3,33.0,72.0,32.0,10.4,260.0,21.8,4.600000000000001,2.376237623762376,Medium,0
1654,195,1007.9,33.5,74.0,43.0,10.8,20.0,9.1,5.699999999999999,2.458471760797342,Low,0
1655,196,1008.9,32.0,79.0,78.0,6.4,10.0,11.1,4.5,2.687074829931973,Low,1
1656,197,1009.4,33.4,82.0,78.0,8.8,230.0,22.1,5.199999999999999,2.7152317880794703,Medium,1
1657,198,1008.8,33.3,75.0,48.0,10.1,220.0,15.8,5.399999999999999,2.491694352159468,Low,0
1658,199,1009.2,32.2,78.0,44.0,10.0,190.0,11.0,5.400000000000002,2.635135135135135,Low,0
1659,200,1006.4,35.8,80.0,33.0,11.4,230.0,14.5,6.9999999999999964,2.6490066225165565,Low,0
1660,201,999.0,35.2,77.0,57.0,10.1,160.0,12.0,7.100000000000001,2.541254125412541,Low,1
1661,202,1007.8,35.6,80.0,83.0,6.5,20.0,25.5,8.700000000000003,2.6402640264026402,Medium,1
1662,203,1010.9,31.7,84.0,84.0,2.2,40.0,17.2,5.699999999999999,2.9577464788732395,Low,0
1663,204,1006.6,33.0,75.0,72.0,8.5,220.0,9.8,6.800000000000001,2.6595744680851063,Low,0
1664,205,1011.6,34.0,87.0,80.0,8.3,160.0,13.0,7.199999999999999,2.871287128712871,Low,1
1665,206,1009.9,32.2,86.0,85.0,1.0,220.0,9.1,5.900000000000002,3.049645390070922,Low,1
1666,207,1011.1,31.5,89.0,81.0,2.5,100.0,24.4,4.800000000000001,3.0795847750865053,Medium,1
1667,208,1010.4,31.0,81.0,77.0,4.6,90.0,19.8,4.100000000000001,2.7364864864864864,Low,1
1668,209,1005.1,32.4,82.0,81.0,3.6,200.0,15.3,3.1999999999999993,2.7333333333333334,Low,1
1669,210,1006.2,30.6,65.0,55.0,3.4,70.0,18.0,5.400000000000002,2.256944444444444,Low,0
1670,211,1011.1,31.9,85.0,88.0,1.0,80.0,14.6,5.299999999999997,3.0035335689045937,Low,1
1671,212,1008.5,31.5,81.0,82.0,6.0,230.0,25.2,4.699999999999999,2.852112676056338,Medium,1
1672,213,1005.9,30.0,82.0,69.0,6.9,300.0,17.2,1.8999999999999986,2.74247491638796,Low,1
1673,214,1005.3,28.7,89.0,87.0,0.1,220.0,22.5,3.3000000000000007,3.248175182481752,Medium,1
1674,215,1008.3,31.0,79.0,87.0,1.5,220.0,25.1,4.199999999999999,2.811387900355872,Medium,1
1675,216,1006.5,31.8,81.0,88.0,3.6,220.0,12.6,5.100000000000001,2.862190812720848,Low,1
1676,217,1008.2,31.7,81.0,70.0,9.4,130.0,10.0,4.0,2.7181208053691273,Low,1
1677,218,1008.5,32.0,81.0,78.0,6.7,300.0,21.9,3.8999999999999986,2.7181208053691273,Medium,1
1678,219,1006.9,35.1,76.0,60.0,10.8,60.0,12.6,8.600000000000001,2.5082508250825084,Low,1
1679,220,1001.5,33.9,74.0,41.0,9.8,70.0,12.3,7.599999999999998,2.442244224422442,Low,0
1680,221,1005.4,31.9,81.0,40.0,9.8,280.0,9.1,6.299999999999997,2.872340425531915,Low,0
1681,222,1005.9,28.6,91.0,88.0,0.1,190.0,11.7,3.200000000000003,3.273381294964029,Low,1
1682,223,1007.8,30.7,84.0,87.0,0.3,230.0,20.4,4.199999999999999,3.0215827338129495,Medium,1
1683,224,1007.9,31.4,81.0,88.0,3.2,220.0,15.7,4.899999999999999,2.862190812720848,Low,1
1684,225,1008.1,29.6,78.0,43.0,9.8,110.0,9.1,4.600000000000001,2.943396226415094,Low,0
1685,226,1008.3,30.1,81.0,67.0,7.5,100.0,9.1,5.600000000000001,3.0223880597014925,Low,1
1686,227,1005.2,29.1,89.0,88.0,0.8,60.0,19.3,3.6000000000000014,3.358490566037736,Low,1
1687,228,1008.1,28.2,89.0,84.0,1.2,180.0,9.1,3.3999999999999986,3.423076923076923,Low,1
1688,229,1010.4,29.7,73.0,78.0,6.8,100.0,9.1,3.3000000000000007,2.6258992805755397,Low,0
1689,230,1008.5,29.5,84.0,88.0,1.1,80.0,22.5,4.100000000000001,3.169811320754717,Medium,1
1690,231,1007.5,32.1,79.0,60.0,7.5,180.0,22.0,3.700000000000003,2.6779661016949152,Medium,1
1691,232,1011.0,30.8,84.0,72.0,8.5,140.0,11.8,5.300000000000001,3.032490974729242,Low,1
1692,233,1009.5,31.0,78.0,78.0,7.7,220.0,26.4,2.8000000000000007,2.61744966442953,Medium,1
1693,234,1008.7,32.9,78.0,84.0,3.6,220.0,20.0,6.199999999999999,2.653061224489796,Low,1
1694,235,1011.1,29.1,79.0,78.0,4.6,220.0,25.2,4.300000000000001,2.958801498127341,Medium,1
1695,236,1011.0,28.3,75.0,32.0,8.5,20.0,9.1,2.400000000000002,2.7573529411764706,Low,0
1696,237,1008.8,31.2,86.0,83.0,2.5,220.0,38.0,4.300000000000001,3.0604982206405693,Medium,1
1697,238,1010.4,30.3,80.0,68.0,7.6,60.0,36.0,4.800000000000001,2.898550724637681,Medium,1
1698,239,1012.7,28.5,82.0,60.0,9.3,60.0,15.0,4.0,3.1660231660231664,Low,0
1699,240,1013.3,31.3,76.0,75.0,2.8,120.0,18.8,4.400000000000002,2.64808362369338,Low,1
1700,241,1013.2,31.7,76.0,46.0,8.8,220.0,30.5,4.899999999999999,2.7142857142857144,Medium,1
1701,242,1011.4,30.8,78.0,76.0,3.9,200.0,25.0,3.900000000000002,2.765957446808511,Medium,1
1702,243,1007.9,29.2,85.0,88.0,0.4,70.0,28.4,2.5,3.014184397163121,Medium,1
1703,244,1011.4,27.9,90.0,85.0,1.2,190.0,15.0,2.5,3.3834586466165413,Low,1
1704,245,1014.8,31.9,74.0,46.0,7.6,50.0,12.6,5.399999999999999,2.642857142857143,Low,0
1705,246,1013.0,31.7,81.0,84.0,2.1,140.0,9.1,4.899999999999999,2.862190812720848,Low,0
1706,247,1011.4,31.5,82.0,84.0,3.6,180.0,13.9,5.100000000000001,2.857142857142857,Low,1
1707,248,1009.9,31.3,77.0,83.0,0.7,220.0,37.0,4.5,2.5925925925925926,Medium,1
1708,249,1006.2,31.0,73.0,88.0,2.1,230.0,38.3,3.0,2.457912457912458,Medium,1
1709,250,1006.6,29.4,86.0,82.0,1.6,70.0,13.0,3.599999999999998,3.1272727272727274,Low,1
1710,251,1006.4,30.6,80.0,83.0,0.6,190.0,23.9,4.200000000000003,2.797202797202797,Medium,1
1711,252,1007.4,30.4,58.0,46.0,9.1,230.0,16.0,3.599999999999998,2.013888888888889,Low,0
1712,253,1011.4,32.0,73.0,50.0,10.0,10.0,12.0,5.199999999999999,2.4496644295302015,Low,0
1713,254,1010.1,29.3,82.0,83.0,3.1,90.0,20.7,3.0,2.949640287769784,Medium,0
1714,255,1011.5,29.7,81.0,88.0,2.5,80.0,15.7,3.8999999999999986,2.903225806451613,Low,1
1715,256,1008.1,29.7,87.0,78.0,3.5,220.0,37.9,5.399999999999999,3.2342007434944238,Medium,1
1716,257,1008.7,30.1,91.0,89.0,2.1,80.0,25.0,2.200000000000003,3.25,Medium,1
1717,258,1011.2,28.9,86.0,65.0,5.2,90.0,39.7,4.099999999999998,3.2209737827715355,Medium,1
1718,259,1014.1,27.6,93.0,88.0,0.4,100.0,16.1,2.1000000000000014,3.522727272727273,Low,1
1719,260,1005.9,28.8,93.0,88.0,0.0,230.0,25.0,2.8000000000000007,3.381818181818182,Medium,1
1720,261,1012.2,28.2,89.0,90.0,1.2,40.0,19.8,2.8000000000000007,3.3712121212121215,Low,1
1721,262,1008.2,29.5,82.0,87.0,0.4,220.0,13.2,4.600000000000001,3.082706766917293,Low,1
1722,263,1005.3,28.7,88.0,84.0,1.2,30.0,9.1,5.199999999999999,3.4782608695652173,Low,1
1723,264,1017.5,31.3,84.0,89.0,2.2,170.0,13.8,5.800000000000001,3.0,Low,1
1724,265,1018.1,27.5,77.0,53.0,11.0,230.0,11.1,3.5,2.9389312977099236,Low,0
1725,266,1016.8,31.1,82.0,79.0,5.0,300.0,10.3,5.0,2.8472222222222223,Low,0
1726,267,1016.3,30.0,79.0,49.0,4.2,180.0,31.7,3.1999999999999993,2.791519434628975,Medium,1
1727,268,1016.4,30.5,76.0,56.0,5.7,180.0,23.2,6.300000000000001,2.835820895522388,Medium,1
1728,269,1018.6,26.0,92.0,89.0,0.4,80.0,25.1,3.6000000000000014,3.7704918032786887,Medium,1
1729,270,1017.8,30.3,81.0,72.0,7.7,230.0,11.9,5.5,2.988929889298893,Low,0
1730,271,1011.5,26.2,93.0,84.0,1.6,80.0,39.7,3.3000000000000007,3.891213389121339,Medium,1
1731,272,1018.8,29.8,78.0,79.0,3.6,70.0,11.1,3.5,2.795698924731183,Low,0
1732,273,1015.6,28.2,87.0,82.0,0.3,80.0,25.1,2.8000000000000007,3.270676691729323,Medium,1
1733,274,1017.8,24.9,81.0,83.0,2.4,60.0,23.7,3.799999999999997,3.552631578947368,Medium,1
1734,275,1017.3,24.4,79.0,47.0,9.5,80.0,9.1,3.099999999999998,3.3054393305439334,Low,0
1735,276,1016.0,28.7,89.0,81.0,2.1,220.0,17.2,3.3999999999999986,3.423076923076923,Low,1
1736,277,1012.0,30.8,75.0,48.0,9.1,10.0,21.6,6.800000000000001,2.7777777777777777,Medium,0
1737,278,1016.8,26.6,79.0,77.0,3.4,80.0,27.1,1.9000000000000021,3.110236220472441,Medium,1
1738,279,1017.8,27.7,83.0,82.0,7.6,80.0,15.9,3.8999999999999986,3.4297520661157024,Low,1
1739,280,1016.4,25.1,80.0,61.0,7.8,80.0,12.1,4.0,3.463203463203463,Low,0
1740,281,1017.1,29.8,77.0,83.0,6.0,70.0,15.5,6.100000000000001,3.0314960629921264,Low,1
1741,282,1016.7,26.3,83.0,80.0,6.5,70.0,28.4,1.8000000000000007,3.2170542635658914,Medium,1
1742,283,1011.5,28.6,80.0,67.0,8.8,80.0,33.4,6.100000000000001,3.1620553359683794,Medium,1
1743,284,1019.9,26.6,76.0,44.0,8.8,50.0,18.0,4.300000000000001,3.0522088353413657,Low,1
1744,285,1018.8,26.6,79.0,78.0,3.0,80.0,29.0,3.5,3.251028806584362,Medium,1
1745,286,1010.5,28.3,74.0,49.0,7.8,90.0,39.5,5.100000000000001,2.9019607843137254,Medium,1
1746,287,1013.0,28.7,80.0,81.0,1.0,70.0,15.9,4.699999999999999,3.088803088803089,Low,1
1747,288,1014.1,28.2,83.0,71.0,6.8,90.0,22.0,5.699999999999999,3.4439834024896263,Medium,1
1748,289,1014.9,25.3,78.0,80.0,1.0,40.0,29.7,3.0,3.3476394849785405,Medium,1
1749,290,1015.0,27.1,81.0,81.0,3.5,40.0,13.2,6.100000000000001,3.306122448979592,Low,1
1750,291,1017.7,27.7,81.0,86.0,2.5,80.0,24.5,4.300000000000001,3.1274131274131274,Medium,1
1751,292,1013.0,30.2,83.0,84.0,3.1,70.0,14.5,6.0,3.155893536121673,Low,1
1752,293,1010.3,30.6,84.0,58.0,7.7,100.0,14.8,5.100000000000001,3.111111111111111,Low,0
1753,294,1012.5,26.7,77.0,84.0,3.5,80.0,22.0,3.0,3.142857142857143,Medium,1
1754,295,1018.1,26.8,82.0,81.0,1.6,80.0,26.7,3.6999999999999993,3.3469387755102042,Medium,1
1755,296,1016.8,26.0,85.0,83.0,0.0,70.0,31.7,2.3000000000000007,3.4274193548387095,Medium,0
1756,297,1017.2,28.9,87.0,82.0,2.0,70.0,16.2,5.199999999999999,3.4523809523809526,Low,0
1757,298,1014.8,28.2,87.0,80.0,3.5,40.0,15.8,4.199999999999999,3.411764705882353,Low,1
1758,299,1015.2,26.3,91.0,88.0,0.0,50.0,20.5,5.0,3.939393939393939,Medium,1
1759,300,1018.9,24.5,93.0,88.0,2.9,50.0,25.0,4.100000000000001,3.9240506329113924,Medium,1
1760,301,1018.3,27.4,88.0,84.0,3.9,80.0,14.5,3.1999999999999993,3.4108527131782944,Low,1
1761,302,1017.7,25.3,82.0,83.0,3.5,50.0,9.1,2.5,3.2931726907630523,Low,0
1762,303,1016.4,27.2,84.0,85.0,3.4,40.0,9.1,3.1999999999999993,3.3070866141732287,Low,1
1763,304,1017.7,26.8,81.0,88.0,2.4,70.0,9.1,4.699999999999999,3.13953488372093,Low,1
1764,305,1019.0,28.4,84.0,81.0,2.3,70.0,9.1,5.299999999999997,3.2432432432432434,Low,1
1765,306,1014.3,28.2,79.0,47.0,4.9,70.0,24.8,4.800000000000001,2.969924812030075,Medium,0
1766,307,1015.0,27.9,89.0,88.0,2.4,80.0,21.8,2.6999999999999993,3.4099616858237547,Medium,1
1767,308,1017.1,29.1,84.0,77.0,4.6,70.0,12.4,4.200000000000003,3.230769230769231,Low,1
1768,309,1014.6,29.1,84.0,70.0,6.7,40.0,9.1,5.800000000000001,3.255813953488372,Low,1
1769,310,1015.2,25.8,75.0,56.0,5.9,70.0,14.3,6.900000000000002,3.3783783783783785,Low,0
1770,311,1014.3,22.2,92.0,88.0,0.0,50.0,13.0,2.099999999999998,4.444444444444445,Low,1
1771,312,1017.0,24.8,90.0,87.0,2.7,70.0,39.7,4.199999999999999,4.072398190045249,Medium,1
1772,313,1021.1,22.3,78.0,58.0,1.1,30.0,11.1,3.0,3.9795918367346936,Low,1
1773,314,1016.8,25.6,92.0,88.0,0.1,70.0,28.8,4.600000000000001,4.162895927601809,Medium,1
1774,315,1018.5,21.3,86.0,88.0,0.7,50.0,17.2,4.100000000000001,4.699453551912568,Low,1
1775,316,1018.0,21.5,91.0,84.0,1.1,70.0,33.4,2.1999999999999993,4.354066985645933,Medium,1
1776,317,1015.1,27.5,91.0,93.0,5.9,70.0,22.5,5.300000000000001,3.839662447257384,Medium,1
1777,318,1021.6,23.4,80.0,78.0,0.0,70.0,16.4,4.899999999999999,4.060913705583756,Low,1
1778,319,1015.5,23.7,87.0,88.0,0.5,80.0,29.0,3.5,4.046511627906977,Medium,1
1779,320,1019.8,20.1,82.0,91.0,0.0,70.0,38.0,1.7000000000000028,4.270833333333334,Medium,1
1780,321,1020.5,21.3,78.0,46.0,9.7,70.0,11.9,6.0,4.457142857142857,Low,1
1781,322,1017.7,20.6,79.0,85.0,5.9,20.0,24.2,5.100000000000001,4.438202247191011,Medium,1
1782,323,1017.4,18.4,95.0,95.0,0.0,10.0,24.4,1.8999999999999986,5.459770114942529,Medium,1
1783,324,1017.9,21.2,95.0,95.0,0.0,50.0,16.4,4.0,4.896907216494846,Low,1
1784,325,1018.5,20.6,93.0,93.0,0.4,80.0,20.3,4.300000000000001,5.138121546961326,Medium,1
1785,326,1018.3,18.5,95.0,95.0,0.0,40.0,13.0,1.3000000000000007,5.277777777777778,Low,1
1786,327,1020.2,20.7,70.0,38.0,9.1,20.0,24.5,3.0,3.7634408602150535,Medium,0
1787,328,1022.8,21.3,59.0,46.0,8.4,70.0,29.8,5.100000000000001,3.172043010752688,Medium,1
1788,329,1017.1,18.2,93.0,95.0,0.1,60.0,20.5,1.3999999999999986,5.224719101123595,Medium,1
1789,330,1020.4,17.2,92.0,88.0,0.0,20.0,31.7,2.5999999999999996,5.935483870967742,Medium,1
1790,331,1021.8,16.5,76.0,86.0,0.1,10.0,21.8,3.8000000000000007,4.967320261437909,Medium,1
1791,332,1020.6,17.1,59.0,84.0,0.0,10.0,22.3,4.400000000000002,3.933333333333333,Medium,1
1792,333,1025.6,20.3,75.0,77.0,1.0,20.0,26.0,2.6000000000000014,4.166666666666667,Medium,1
1793,334,1024.8,17.1,75.0,59.0,8.7,60.0,29.7,2.700000000000001,5.0,Medium,0
1794,335,1019.8,16.2,95.0,95.0,0.0,50.0,15.7,1.5999999999999996,6.1688311688311686,Low,1
1795,336,1020.3,17.3,92.0,86.0,0.0,20.0,28.4,2.0,5.542168674698795,Medium,1
1796,337,1020.9,18.8,75.0,81.0,1.6,30.0,13.8,4.100000000000001,4.658385093167701,Low,1
1797,338,1024.1,17.4,75.0,43.0,6.5,30.0,21.5,2.4999999999999982,4.573170731707317,Medium,0
1798,339,1022.5,20.6,65.0,49.0,9.1,10.0,27.4,5.800000000000001,3.9156626506024095,Medium,0
1799,340,1023.6,17.4,77.0,88.0,0.1,50.0,25.1,5.799999999999999,5.133333333333334,Medium,1
1800,341,1024.1,17.5,73.0,88.0,0.0,20.0,29.0,3.5,4.866666666666666,Medium,0
1801,342,1022.3,15.5,95.0,94.0,0.0,20.0,33.2,3.9000000000000004,6.333333333333333,Medium,1
1802,343,1018.4,21.4,70.0,67.0,2.9,20.0,12.3,3.8999999999999986,3.723404255319149,Low,1
1803,344,1022.9,21.4,70.0,59.0,5.7,20.0,10.3,2.799999999999997,3.6082474226804124,Low,0
1804,345,1022.4,18.0,75.0,88.0,0.0,30.0,20.0,4.4,5.0,Low,1
1805,346,1016.8,23.5,75.0,79.0,4.5,80.0,25.5,3.3999999999999986,3.3783783783783785,Medium,1
1806,347,1018.9,21.3,86.0,83.0,0.6,20.0,20.5,3.0,4.365482233502538,Medium,1
1807,348,1021.3,15.5,93.0,88.0,0.0,20.0,24.2,3.9000000000000004,6.2,Medium,1
1808,349,1020.6,16.2,93.0,88.0,0.1,60.0,33.4,1.5999999999999996,6.11842105263158,Medium,1
1809,350,1020.6,18.8,73.0,90.0,0.0,40.0,30.3,4.9,4.424242424242424,Medium,1
1810,351,1023.4,20.6,58.0,57.0,9.0,60.0,19.2,4.200000000000003,3.085106382978723,Low,0
1811,352,1016.8,22.3,90.0,88.0,0.0,50.0,28.3,1.9000000000000021,4.3478260869565215,Medium,1
1812,353,1018.0,18.6,79.0,91.0,0.0,70.0,26.1,2.8000000000000007,4.463276836158192,Medium,1
1813,354,1016.7,22.9,85.0,89.0,0.6,40.0,22.2,3.799999999999997,4.1871921182266005,Medium,1
1814,355,1022.4,21.3,76.0,44.0,3.0,50.0,24.9,1.6999999999999993,3.671497584541063,Medium,0
1815,356,1024.0,20.3,77.0,86.0,0.0,60.0,34.3,2.5,3.7560975609756095,Medium,1
1816,357,1020.4,19.6,77.0,91.0,0.0,20.0,28.6,3.200000000000003,4.277777777777778,Medium,1
1817,358,1017.7,20.6,79.0,80.0,2.3,60.0,33.0,6.000000000000002,4.7023809523809526,Medium,1
1818,359,1017.5,17.5,85.0,91.0,1.5,50.0,19.0,1.6999999999999993,5.182926829268293,Low,1
1819,360,1016.7,16.7,97.0,93.0,0.0,50.0,25.1,1.8999999999999986,6.258064516129032,Medium,1
1820,361,1015.2,17.5,95.0,88.0,0.0,60.0,37.7,1.9000000000000004,5.7228915662650595,Medium,1
1821,362,1011.5,20.9,87.0,90.0,0.6,20.0,23.3,4.299999999999997,5.0,Medium,1
1822,363,1012.6,20.5,93.0,93.0,0.0,30.0,31.9,2.1000000000000014,4.84375,Medium,1
1823,364,1014.3,19.7,82.0,81.0,2.4,20.0,30.0,3.3000000000000007,4.4565217391304355,Medium,1
1824,365,1013.3,17.4,96.0,91.0,1.6,60.0,39.7,2.099999999999998,5.783132530120481,Medium,1
1825,1,1013.4,16.2,86.0,88.0,0.0,20.0,39.7,2.299999999999999,5.657894736842105,Medium,1
1826,2,1014.3,23.1,92.0,88.0,0.6,70.0,39.7,5.5,4.444444444444445,Medium,1
1827,3,1014.9,16.4,96.0,100.0,0.0,50.0,39.7,1.9999999999999982,6.2745098039215685,Medium,1
1828,4,1032.3,17.3,73.0,83.0,0.0,30.0,19.3,0.6000000000000014,4.219653179190751,Low,1
1829,5,1027.9,17.3,77.0,89.0,0.0,20.0,39.7,5.600000000000001,5.133333333333334,Medium,1
1830,6,1025.9,17.0,96.0,94.0,0.0,30.0,21.9,4.6,6.4,Medium,1
1831,7,1020.8,12.2,46.0,29.0,9.0,20.0,26.0,4.499999999999999,3.066666666666667,Medium,0
1832,8,1017.8,17.2,98.0,93.0,0.0,40.0,39.7,1.1999999999999993,5.474860335195531,Medium,1
1833,9,1022.9,11.6,59.0,86.0,0.0,30.0,28.6,0.6999999999999993,3.933333333333333,Medium,1
1834,10,1027.6,17.2,76.0,89.0,0.5,20.0,39.7,4.5,4.903225806451613,Medium,1
1835,11,1013.7,16.3,90.0,100.0,0.0,70.0,30.0,1.700000000000001,5.921052631578948,Medium,1
1836,12,1027.5,14.3,72.0,95.0,0.0,20.0,22.0,2.700000000000001,4.8,Medium,1
1837,13,1011.5,18.6,77.0,88.0,0.1,30.0,32.5,3.200000000000001,4.42528735632184,Medium,1
1838,14,1024.3,17.4,77.0,93.0,0.0,20.0,26.8,6.499999999999998,5.133333333333334,Medium,1
1839,15,1023.3,18.2,72.0,51.0,10.0,30.0,11.3,3.6999999999999993,4.363636363636363,Low,0
1840,16,1034.6,10.4,46.0,19.0,10.0,20.0,34.3,3.4000000000000004,3.066666666666667,Medium,0
1841,17,1024.7,15.1,59.0,86.0,10.2,20.0,19.3,3.5,3.933333333333333,Low,1
1842,18,1024.3,14.3,73.0,88.0,0.1,60.0,32.9,1.8000000000000007,4.866666666666666,Medium,1
1843,19,1024.4,19.1,70.0,46.0,10.1,60.0,11.3,4.500000000000002,4.022988505747127,Low,0
1844,20,1023.8,20.2,78.0,2.0,10.2,40.0,9.6,5.799999999999999,4.698795180722891,Low,0
1845,21,1020.6,15.3,76.0,93.0,0.0,20.0,39.7,3.9000000000000004,5.066666666666666,Medium,1
1846,22,1025.4,20.1,74.0,72.0,7.6,20.0,9.2,4.900000000000002,4.021739130434783,Low,0
1847,23,1014.6,18.5,98.0,100.0,0.0,50.0,20.0,2.3999999999999986,5.664739884393064,Low,1
1848,24,1012.5,22.8,86.0,88.0,0.0,200.0,22.5,3.1999999999999993,4.114832535885168,Medium,1
1849,25,1019.9,20.5,90.0,97.0,0.0,40.0,26.8,2.8999999999999986,4.591836734693877,Medium,1
1850,26,1013.7,19.4,96.0,96.0,0.0,10.0,14.3,2.1999999999999993,5.303867403314917,Low,1
1851,27,1013.4,18.9,90.0,89.0,1.2,70.0,39.7,2.0,5.084745762711864,Medium,1
1852,28,1013.3,24.3,91.0,78.0,1.5,40.0,14.5,4.400000000000002,4.232558139534884,Low,1
1853,29,1013.7,24.9,89.0,88.0,0.6,70.0,32.4,4.399999999999999,4.178403755868544,Medium,1
1854,30,1021.3,25.5,70.0,38.0,9.6,20.0,11.3,6.399999999999999,3.3980582524271843,Low,0
1855,31,1015.0,24.8,79.0,80.0,3.6,70.0,33.5,4.0,3.5267857142857144,Medium,1
1856,32,1013.0,24.9,81.0,88.0,2.2,20.0,25.9,4.599999999999998,3.6486486486486487,Medium,0
1857,33,1013.1,24.6,90.0,81.0,2.1,40.0,23.3,5.5,4.225352112676056,Medium,1
1858,34,1014.7,24.3,79.0,85.0,2.4,20.0,25.0,3.6000000000000014,3.5585585585585586,Medium,1
1859,35,1023.6,23.8,71.0,53.0,10.0,70.0,39.7,4.600000000000001,3.429951690821256,Medium,1
1860,36,1014.5,19.7,95.0,95.0,0.0,30.0,22.3,2.8000000000000007,5.337078651685393,Medium,1
1861,37,1017.7,17.1,95.0,93.0,0.0,40.0,14.5,1.5000000000000018,5.900621118012422,Low,1
1862,38,1020.6,25.1,71.0,88.0,0.6,20.0,39.7,5.900000000000002,3.256880733944954,Medium,1
1863,39,1016.7,18.5,95.0,95.0,0.0,60.0,39.7,2.9000000000000004,5.757575757575758,Medium,1
1864,40,1015.8,20.4,74.0,90.0,0.0,70.0,33.5,3.1999999999999993,4.021739130434783,Medium,1
1865,41,1018.2,25.3,83.0,81.0,1.8,70.0,9.2,5.0,3.7053571428571432,Low,0
1866,42,1017.0,24.8,82.0,49.0,6.5,60.0,20.5,4.5,3.6771300448430493,Medium,1
1867,43,1026.9,18.1,79.0,72.0,6.5,40.0,19.0,1.5,4.540229885057472,Low,0
1868,44,1020.5,15.2,90.0,80.0,0.0,50.0,39.5,0.5999999999999996,6.0,Medium,1
1869,45,1017.0,16.7,82.0,94.0,0.0,70.0,39.7,2.0,5.290322580645161,Medium,1
1870,46,1015.0,20.3,91.0,87.0,0.7,40.0,14.0,3.1999999999999993,5.027624309392265,Low,1
1871,47,1013.0,15.8,79.0,93.0,0.0,70.0,39.5,1.1000000000000014,5.163398692810457,Medium,1
1872,48,1014.6,20.3,94.0,91.0,0.3,20.0,10.2,4.600000000000001,5.108695652173913,Low,1
1873,49,1013.7,22.3,91.0,80.0,0.0,40.0,12.4,3.5,4.527363184079602,Low,1
1874,50,1020.4,15.8,75.0,88.0,0.0,20.0,21.9,4.0,5.0,Medium,1
1875,51,1013.4,21.0,95.0,100.0,0.0,50.0,28.6,3.8999999999999986,5.0,Medium,1
1876,52,1018.2,22.6,96.0,99.0,0.0,60.0,22.5,4.900000000000002,5.274725274725275,Medium,1
1877,53,1017.8,15.5,96.0,100.0,0.0,20.0,34.2,4.1,6.4,Medium,1
1878,54,1020.9,17.3,93.0,95.0,0.0,20.0,18.8,3.9000000000000004,6.038961038961038,Low,1
1879,55,1017.7,23.0,77.0,53.0,10.2,70.0,39.5,4.800000000000001,3.7019230769230766,Medium,0
1880,56,1015.6,19.1,97.0,95.0,0.0,40.0,23.2,2.3000000000000007,5.542857142857143,Medium,1
1881,57,1018.9,16.3,92.0,95.0,0.0,70.0,34.8,2.1000000000000014,6.0130718954248366,Medium,1
1882,58,1012.2,24.8,87.0,88.0,0.6,50.0,16.4,5.199999999999999,4.027777777777778,Low,1
1883,59,1012.0,25.2,79.0,88.0,2.0,80.0,26.8,5.0,3.708920187793427,Medium,1
1884,60,1018.4,25.3,83.0,85.0,3.2,40.0,13.8,5.400000000000002,3.915094339622642,Low,1
1885,61,1012.2,20.4,90.0,90.0,2.1,60.0,39.7,3.5,5.056179775280898,Medium,1
1886,62,1014.9,20.8,78.0,88.0,0.0,20.0,39.3,3.900000000000002,4.30939226519337,Medium,1
1887,63,1015.5,17.4,98.0,99.0,0.0,60.0,36.0,1.9999999999999982,5.903614457831325,Medium,1
1888,64,1018.4,17.2,95.0,100.0,0.2,30.0,39.7,1.8999999999999986,5.828220858895706,Medium,1
1889,65,1020.4,16.2,72.0,44.0,10.7,20.0,35.3,1.6999999999999993,4.528301886792453,Medium,0
1890,66,1018.4,19.2,62.0,46.0,10.9,40.0,20.5,2.8000000000000007,3.583815028901734,Medium,0
1891,67,1020.4,23.1,64.0,29.0,6.7,20.0,29.2,5.700000000000003,3.4972677595628414,Medium,0
1892,68,1016.8,23.1,68.0,19.0,10.2,40.0,24.8,5.900000000000002,3.695652173913044,Medium,0
1893,69,1022.7,17.3,78.0,40.0,9.1,20.0,38.3,5.0,4.968152866242038,Medium,0
