cloud,sunshine,maxtemp cloud,humidity,sunshine windspeed,sunshine winddirection,id sunshine,day sunshine,day,id,cloud temp_diff,temp_diff,maxtemp,winddirection,rainfall
53.0,5.0,1733.1,81.0,75.0,1100.0,8190.0,895.0,179.0,1638.0,201.40000000000023,3.800000000000004,32.7,220.0,1
85.0,1.1,2949.5000000000005,87.0,18.92,242.00000000000003,1802.9,198.00000000000003,180.0,1639.0,552.5000000000003,6.5000000000000036,34.7,220.0,1
80.0,5.6,2808.0,85.0,126.0,1288.0,9184.0,1013.6,181.0,1640.0,624.0,7.800000000000001,35.1,230.0,1
51.0,9.2,1570.8,78.0,188.6,1840.0,15097.2,1674.4,182.0,1641.0,163.19999999999996,3.1999999999999993,30.8,200.0,1
73.0,2.8,2482.0,84.0,45.919999999999995,784.0,4597.599999999999,512.4,183.0,1642.0,445.3000000000001,6.100000000000001,34.0,280.0,1
83.0,6.3,2722.3999999999996,80.0,97.65,1449.0,10350.9,1159.2,184.0,1643.0,398.39999999999975,4.799999999999997,32.8,230.0,1
49.0,8.3,1577.8000000000002,72.0,201.69000000000003,2241.0,13645.2,1535.5000000000002,185.0,1644.0,333.2000000000002,6.800000000000004,32.2,270.0,0
28.0,11.2,971.6,80.0,110.88,1904.0,18424.0,2083.2,186.0,1645.0,243.60000000000008,8.700000000000003,34.7,170.0,0
29.0,7.1,919.3,78.0,58.93,1562.0,11686.6,1327.7,187.0,1646.0,153.70000000000002,5.300000000000001,31.7,220.0,0
38.0,10.0,1254.0,77.0,153.0,1700.0,16470.0,1880.0,188.0,1647.0,152.0,4.0,33.0,170.0,0
47.0,8.8,1513.4,77.0,140.8,880.0000000000001,14502.4,1663.2,189.0,1648.0,249.1000000000002,5.300000000000004,32.2,100.0,0
88.0,2.2,2886.3999999999996,84.0,20.9,462.00000000000006,3627.8,418.00000000000006,190.0,1649.0,563.1999999999998,6.399999999999999,32.8,210.0,1
80.0,6.9,2664.0,81.0,110.4,1518.0,11385.0,1317.9,191.0,1650.0,391.9999999999999,4.899999999999999,33.3,220.0,1
80.0,6.5,2568.0,84.0,111.8,1430.0,10731.5,1248.0,192.0,1651.0,376.0000000000002,4.700000000000003,32.1,220.0,1
82.0,2.2,2624.0,81.0,38.06,506.00000000000006,3634.4,424.6,193.0,1652.0,401.7999999999999,4.899999999999999,32.0,230.0,1
32.0,10.4,1056.0,72.0,226.72000000000003,2704.0,17191.2,2017.6,194.0,1653.0,147.20000000000005,4.600000000000001,33.0,260.0,0
43.0,10.8,1440.5,74.0,86.4,216.0,17863.2,2106.0,195.0,1654.0,245.09999999999997,5.699999999999999,33.5,20.0,0
78.0,6.4,2496.0,79.0,71.04,64.0,10592.0,1254.4,196.0,1655.0,351.0,4.5,32.0,10.0,1
78.0,8.8,2605.2,82.0,194.48,2024.0,14572.8,1733.6,197.0,1656.0,405.6,5.199999999999999,33.4,230.0,1
48.0,10.1,1598.4,75.0,159.58,2222.0,16735.7,1999.8,198.0,1657.0,259.19999999999993,5.399999999999999,33.3,220.0,0
44.0,10.0,1416.8000000000002,78.0,110.0,1900.0,16580.0,1990.0,199.0,1658.0,237.60000000000008,5.400000000000002,32.2,190.0,0
33.0,11.4,1181.4,80.0,165.3,2622.0,18912.6,2280.0,200.0,1659.0,230.9999999999999,6.9999999999999964,35.8,230.0,0
57.0,10.1,2006.4,77.0,121.2,1616.0,16766.0,2030.1,201.0,1660.0,404.7000000000001,7.100000000000001,35.2,160.0,1
83.0,6.5,2954.8,80.0,165.75,130.0,10796.5,1313.0,202.0,1661.0,722.1000000000003,8.700000000000003,35.6,20.0,1
84.0,2.2,2662.7999999999997,84.0,37.84,88.0,3656.4,446.6,203.0,1662.0,478.7999999999999,5.699999999999999,31.7,40.0,0
72.0,8.5,2376.0,75.0,83.30000000000001,1870.0,14135.5,1734.0,204.0,1663.0,489.6,6.800000000000001,33.0,220.0,0
80.0,8.3,2720.0,87.0,107.9,1328.0,13811.2,1701.5000000000002,205.0,1664.0,576.0,7.199999999999999,34.0,160.0,1
85.0,1.0,2737.0000000000005,86.0,7.9,220.0,1665.0,206.0,206.0,1665.0,501.50000000000017,5.900000000000002,32.2,220.0,1
81.0,2.5,2551.5,89.0,61.0,250.0,4165.0,517.5,207.0,1666.0,388.80000000000007,4.800000000000001,31.5,100.0,1
77.0,4.6,2387.0,81.0,91.08,413.99999999999994,7668.2,956.8,208.0,1667.0,315.7000000000001,4.100000000000001,31.0,90.0,1
81.0,3.6,2624.4,82.0,55.080000000000005,720.0,6004.8,752.4,209.0,1668.0,259.19999999999993,3.1999999999999993,32.4,200.0,1
55.0,3.4,1683.0,65.0,61.2,238.0,5674.599999999999,714.0,210.0,1669.0,297.0000000000001,5.400000000000002,30.6,70.0,0
88.0,1.0,2807.2,85.0,14.6,80.0,1670.0,211.0,211.0,1670.0,466.39999999999975,5.299999999999997,31.9,80.0,1
82.0,6.0,2583.0,81.0,151.2,1380.0,10026.0,1272.0,212.0,1671.0,385.3999999999999,4.699999999999999,31.5,230.0,1
69.0,6.9,2070.0,82.0,118.68,2070.0,11536.8,1469.7,213.0,1672.0,131.0999999999999,1.8999999999999984,30.0,300.0,1
87.0,0.1,2496.9,89.0,2.25,22.0,167.3,21.4,214.0,1673.0,287.1000000000001,3.3000000000000007,28.7,220.0,1
87.0,1.5,2697.0,79.0,37.650000000000006,330.0,2511.0,322.5,215.0,1674.0,365.3999999999999,4.199999999999999,31.0,220.0,1
88.0,3.6,2798.4,81.0,45.36,792.0,6030.0,777.6,216.0,1675.0,448.8000000000001,5.100000000000001,31.8,220.0,1
70.0,9.4,2219.0,81.0,94.0,1222.0,15754.4,2039.8,217.0,1676.0,280.0,4.0,31.7,130.0,1
78.0,6.7,2496.0,81.0,146.73,2010.0,11235.9,1460.6,218.0,1677.0,304.1999999999999,3.8999999999999986,32.0,300.0,1
60.0,10.8,2106.0,76.0,136.08,648.0,18122.4,2365.2000000000003,219.0,1678.0,516.0000000000001,8.600000000000001,35.1,60.0,1
41.0,9.8,1389.9,74.0,120.54000000000002,686.0,16454.2,2156.0,220.0,1679.0,311.5999999999999,7.599999999999998,33.9,70.0,0
40.0,9.8,1276.0,81.0,81.34000000000002,2744.0,16464.0,2165.8,221.0,1680.0,251.9999999999999,6.299999999999997,31.9,280.0,0
88.0,0.1,2516.8,91.0,1.17,19.0,168.10000000000002,22.200000000000003,222.0,1681.0,281.60000000000025,3.200000000000003,28.6,190.0,1
87.0,0.3,2670.9,84.0,6.119999999999999,69.0,504.6,66.89999999999999,223.0,1682.0,365.3999999999999,4.199999999999999,30.7,230.0,1
88.0,3.2,2763.2,81.0,50.24,704.0,5385.6,716.8000000000001,224.0,1683.0,431.1999999999999,4.899999999999999,31.4,220.0,1
43.0,9.8,1272.8,78.0,87.22000000000001,1078.0,16503.2,2205.0,225.0,1684.0,197.80000000000007,4.600000000000001,29.6,110.0,0
67.0,7.5,2016.7,81.0,51.75,750.0,12637.5,1695.0,226.0,1685.0,375.2000000000001,5.600000000000001,30.1,100.0,1
88.0,0.8,2560.8,89.0,15.44,48.0,1348.8000000000002,181.6,227.0,1686.0,316.8000000000001,3.6000000000000014,29.1,60.0,1
84.0,1.2,2368.7999999999997,89.0,9.72,216.0,2024.4,273.59999999999997,228.0,1687.0,285.5999999999999,3.3999999999999986,28.2,180.0,1
78.0,6.8,2316.6,73.0,60.52,680.0,11478.4,1557.2,229.0,1688.0,257.40000000000003,3.3000000000000007,29.7,100.0,0
88.0,1.1,2596.0,84.0,24.750000000000004,88.0,1857.9,253.00000000000003,230.0,1689.0,360.8000000000001,4.100000000000001,29.5,80.0,1
60.0,7.5,1926.0,79.0,165.0,1350.0,12675.0,1732.5,231.0,1690.0,222.00000000000017,3.700000000000003,32.1,180.0,1
72.0,8.5,2217.6,84.0,100.3,1190.0,14373.5,1972.0,232.0,1691.0,381.6,5.300000000000001,30.8,140.0,1
78.0,7.7,2418.0,78.0,203.28,1694.0,13028.4,1794.1,233.0,1692.0,218.4000000000001,2.8000000000000007,31.0,220.0,1
84.0,3.6,2763.6,78.0,72.0,792.0,6094.8,842.4,234.0,1693.0,520.8,6.199999999999999,32.9,220.0,1
78.0,4.6,2269.8,79.0,115.92,1012.0,7792.4,1081.0,235.0,1694.0,335.40000000000003,4.300000000000001,29.1,220.0,1
32.0,8.5,905.6,75.0,58.650000000000006,170.0,14407.5,2006.0,236.0,1695.0,76.80000000000007,2.400000000000002,28.3,20.0,0
83.0,2.5,2589.6,86.0,95.0,550.0,4240.0,592.5,237.0,1696.0,356.90000000000003,4.300000000000001,31.2,220.0,1
68.0,7.6,2060.4,80.0,273.59999999999997,456.0,12897.2,1808.8,238.0,1697.0,326.40000000000003,4.800000000000001,30.3,60.0,1
60.0,9.3,1710.0,82.0,139.5,558.0,15791.4,2222.7000000000003,239.0,1698.0,240.0,4.0,28.5,60.0,0
75.0,2.8,2347.5,76.0,52.64,336.0,4757.2,672.0,240.0,1699.0,330.00000000000017,4.400000000000002,31.3,120.0,1
46.0,8.8,1458.2,76.0,268.40000000000003,1936.0,14960.000000000002,2120.8,241.0,1700.0,225.39999999999992,4.899999999999999,31.7,220.0,1
76.0,3.9,2340.8,78.0,97.5,780.0,6633.9,943.8,242.0,1701.0,296.40000000000015,3.900000000000002,30.8,200.0,1
88.0,0.4,2569.6,85.0,11.36,28.0,680.8000000000001,97.2,243.0,1702.0,220.0,2.5,29.2,70.0,1
85.0,1.2,2371.5,90.0,18.0,228.0,2043.6,292.8,244.0,1703.0,212.5,2.5,27.9,190.0,1
46.0,7.6,1467.4,74.0,95.76,380.0,12950.4,1862.0,245.0,1704.0,248.39999999999992,5.399999999999999,31.9,50.0,0
84.0,2.1,2662.7999999999997,81.0,17.01,294.0,3580.5,516.6,246.0,1705.0,411.5999999999999,4.899999999999999,31.7,140.0,0
84.0,3.6,2646.0,82.0,50.04,648.0,6141.6,889.2,247.0,1706.0,428.4000000000001,5.100000000000001,31.5,180.0,1
83.0,0.7,2597.9,77.0,25.9,154.0,1194.9,173.6,248.0,1707.0,373.5,4.5,31.3,220.0,1
88.0,2.1,2728.0,73.0,80.42999999999999,483.0,3586.8,522.9,249.0,1708.0,264.0,3.0,31.0,230.0,1
82.0,1.6,2410.7999999999997,86.0,20.8,112.0,2734.4,400.0,250.0,1709.0,295.1999999999998,3.599999999999998,29.4,70.0,1
83.0,0.6,2539.8,80.0,14.339999999999998,114.0,1026.0,150.6,251.0,1710.0,348.60000000000025,4.200000000000003,30.6,190.0,1
46.0,9.1,1398.4,59.0,145.6,2093.0,15570.1,2293.2,252.0,1711.0,165.5999999999999,3.599999999999998,30.4,230.0,0
50.0,10.0,1600.0,73.0,120.0,100.0,17120.0,2530.0,253.0,1712.0,259.99999999999994,5.199999999999999,32.0,10.0,0
83.0,3.1,2431.9,82.0,64.17,279.0,5310.3,787.4,254.0,1713.0,249.0,3.0,29.3,90.0,0
88.0,2.5,2613.6,81.0,39.25,200.0,4285.0,637.5,255.0,1714.0,343.1999999999999,3.8999999999999986,29.7,80.0,1
78.0,3.5,2316.6,87.0,132.65,770.0,6002.5,896.0,256.0,1715.0,421.1999999999999,5.399999999999999,29.7,220.0,1
89.0,2.1,2678.9,91.0,52.5,168.0,3603.6,539.7,257.0,1716.0,195.80000000000024,2.200000000000003,30.1,80.0,1
65.0,5.2,1878.5,86.0,263.12,468.0,8928.4,1341.6,258.0,1717.0,266.4999999999999,4.099999999999998,28.9,90.0,1
88.0,0.4,2428.8,93.0,6.440000000000001,40.0,687.2,103.6,259.0,1718.0,184.80000000000013,2.1000000000000014,27.6,100.0,1
88.0,0.0,2534.4,93.0,0.0,0.0,0.0,0.0,260.0,1719.0,246.4000000000001,2.8000000000000007,28.8,230.0,1
90.0,1.2,2538.0,89.0,23.76,48.0,2064.0,313.2,261.0,1720.0,252.00000000000009,2.8000000000000007,28.2,40.0,1
87.0,0.4,2566.5,82.0,5.28,88.0,688.4000000000001,104.8,262.0,1721.0,400.2000000000001,4.600000000000001,29.5,220.0,1
84.0,1.2,2410.7999999999997,88.0,9.48,36.0,2066.4,315.59999999999997,263.0,1722.0,436.7999999999999,5.199999999999999,28.7,30.0,1
89.0,2.2,2785.7000000000003,84.0,30.360000000000003,374.00000000000006,3790.6,580.8000000000001,264.0,1723.0,516.2,5.800000000000001,31.3,170.0,1
53.0,11.0,1457.5,77.0,122.1,2530.0,18964.0,2915.0,265.0,1724.0,185.5,3.5,27.5,230.0,0
79.0,5.0,2456.9,82.0,51.5,1500.0,8625.0,1330.0,266.0,1725.0,395.0,5.0,31.1,300.0,0
49.0,4.2,1470.0,79.0,133.14,756.0,7249.200000000001,1121.4,267.0,1726.0,156.79999999999995,3.1999999999999993,30.0,180.0,1
56.0,5.7,1708.0,76.0,132.24,1026.0,9843.9,1527.6,268.0,1727.0,352.80000000000007,6.300000000000001,30.5,180.0,1
89.0,0.4,2314.0,92.0,10.04,32.0,691.2,107.6,269.0,1728.0,320.40000000000015,3.6000000000000014,26.0,80.0,1
72.0,7.7,2181.6,81.0,91.63,1771.0,13313.3,2079.0,270.0,1729.0,396.0,5.5,30.3,230.0,0
84.0,1.6,2200.7999999999997,93.0,66.08,128.0,2768.0,433.6,271.0,1730.0,277.20000000000005,3.3000000000000007,26.2,80.0,1
79.0,3.6,2354.2000000000003,78.0,39.96,252.0,6231.6,979.2,272.0,1731.0,276.5,3.5,29.8,70.0,0
82.0,0.3,2312.4,87.0,7.53,24.0,519.6,81.89999999999999,273.0,1732.0,229.60000000000005,2.8000000000000007,28.2,80.0,1
83.0,2.4,2066.7,81.0,56.879999999999995,144.0,4159.2,657.6,274.0,1733.0,315.39999999999975,3.799999999999997,24.9,60.0,1
47.0,9.5,1146.8,79.0,86.45,760.0,16473.0,2612.5,275.0,1734.0,145.6999999999999,3.099999999999998,24.4,80.0,0
81.0,2.1,2324.7,89.0,36.12,462.0,3643.5,579.6,276.0,1735.0,275.39999999999986,3.3999999999999986,28.7,220.0,1
48.0,9.1,1478.4,75.0,196.56,91.0,15797.6,2520.7,277.0,1736.0,326.40000000000003,6.800000000000001,30.8,10.0,0
77.0,3.4,2048.2000000000003,79.0,92.14,272.0,5905.8,945.2,278.0,1737.0,146.30000000000015,1.900000000000002,26.6,80.0,1
82.0,7.6,2271.4,83.0,120.84,608.0,13208.8,2120.4,279.0,1738.0,319.7999999999999,3.8999999999999986,27.7,80.0,1
61.0,7.8,1531.1,80.0,94.38,624.0,13564.2,2184.0,280.0,1739.0,244.0,4.0,25.1,80.0,0
83.0,6.0,2473.4,77.0,93.0,420.0,10440.0,1686.0,281.0,1740.0,506.3000000000001,6.100000000000001,29.8,70.0,1
80.0,6.5,2104.0,83.0,184.6,455.0,11316.5,1833.0,282.0,1741.0,144.00000000000006,1.8000000000000007,26.3,70.0,1
67.0,8.8,1916.2,80.0,293.92,704.0,15329.6,2490.4,283.0,1742.0,408.7000000000001,6.100000000000001,28.6,80.0,1
44.0,8.8,1170.4,76.0,158.4,440.00000000000006,15338.4,2499.2000000000003,284.0,1743.0,189.20000000000005,4.300000000000001,26.6,50.0,1
78.0,3.0,2074.8,79.0,87.0,240.0,5232.0,855.0,285.0,1744.0,273.0,3.5,26.6,80.0,1
49.0,7.8,1386.7,74.0,308.09999999999997,702.0,13611.0,2230.7999999999997,286.0,1745.0,249.9000000000001,5.100000000000001,28.3,90.0,1
81.0,1.0,2324.7,80.0,15.9,70.0,1746.0,287.0,287.0,1746.0,380.69999999999993,4.699999999999999,28.7,70.0,1
71.0,6.8,2002.2,83.0,149.6,612.0,11879.6,1958.4,288.0,1747.0,404.69999999999993,5.699999999999999,28.2,90.0,1
80.0,1.0,2024.0,78.0,29.7,40.0,1748.0,289.0,289.0,1748.0,240.0,3.0,25.3,40.0,1
81.0,3.5,2195.1,81.0,46.2,140.0,6121.5,1015.0,290.0,1749.0,494.10000000000014,6.100000000000001,27.1,40.0,1
86.0,2.5,2382.2,81.0,61.25,200.0,4375.0,727.5,291.0,1750.0,369.80000000000007,4.300000000000001,27.7,80.0,1
84.0,3.1,2536.7999999999997,83.0,44.95,217.0,5428.1,905.2,292.0,1751.0,504.0,6.0,30.2,70.0,1
58.0,7.7,1774.8000000000002,84.0,113.96,770.0,13490.4,2256.1,293.0,1752.0,295.80000000000007,5.100000000000001,30.6,100.0,0
84.0,3.5,2242.7999999999997,77.0,77.0,280.0,6135.5,1029.0,294.0,1753.0,252.0,3.0,26.7,80.0,1
81.0,1.6,2170.8,82.0,42.72,128.0,2806.4,472.0,295.0,1754.0,299.69999999999993,3.6999999999999993,26.8,80.0,1
83.0,0.0,2158.0,85.0,0.0,0.0,0.0,0.0,296.0,1755.0,190.9000000000001,2.3000000000000007,26.0,70.0,0
82.0,2.0,2369.7999999999997,87.0,32.4,140.0,3512.0,594.0,297.0,1756.0,426.3999999999999,5.199999999999999,28.9,70.0,0
80.0,3.5,2256.0,87.0,55.3,140.0,6149.5,1043.0,298.0,1757.0,335.99999999999994,4.199999999999999,28.2,40.0,1
88.0,0.0,2314.4,91.0,0.0,0.0,0.0,0.0,299.0,1758.0,440.0,5.0,26.3,50.0,1
88.0,2.9,2156.0,93.0,72.5,145.0,5101.099999999999,870.0,300.0,1759.0,360.8000000000001,4.100000000000001,24.5,50.0,1
84.0,3.9,2301.6,88.0,56.55,312.0,6864.0,1173.9,301.0,1760.0,268.79999999999995,3.1999999999999993,27.4,80.0,1
83.0,3.5,2099.9,82.0,29.050000000000004,175.0,6163.5,1057.0,302.0,1761.0,207.5,2.5,25.3,50.0,0
85.0,3.4,2312.0,84.0,27.2,136.0,5990.8,1030.2,303.0,1762.0,271.99999999999994,3.1999999999999993,27.2,40.0,1
88.0,2.4,2358.4,81.0,20.639999999999997,168.0,4231.2,729.6,304.0,1763.0,413.5999999999999,4.699999999999999,26.8,70.0,1
81.0,2.3,2300.4,84.0,18.17,161.0,4057.2,701.5,305.0,1764.0,429.2999999999998,5.299999999999997,28.4,70.0,1
47.0,4.9,1325.4,79.0,121.52,343.0,8648.5,1499.4,306.0,1765.0,225.6,4.800000000000001,28.2,70.0,0
88.0,2.4,2455.2,89.0,52.32,192.0,4238.4,736.8,307.0,1766.0,237.5999999999999,2.6999999999999993,27.9,80.0,1
77.0,4.6,2240.7000000000003,84.0,57.04,322.0,8128.2,1416.8,308.0,1767.0,323.4000000000002,4.200000000000003,29.1,70.0,1
70.0,6.7,2037.0,84.0,60.97,268.0,11845.6,2070.3,309.0,1768.0,406.00000000000006,5.800000000000001,29.1,40.0,1
56.0,5.9,1444.8,75.0,84.37,413.0,10437.1,1829.0,310.0,1769.0,386.4000000000001,6.900000000000002,25.8,70.0,0
88.0,0.0,1953.6,92.0,0.0,0.0,0.0,0.0,311.0,1770.0,184.7999999999998,2.099999999999998,22.2,50.0,1
87.0,2.7,2157.6,90.0,107.73,189.0,4781.700000000001,842.4000000000001,312.0,1771.0,365.3999999999999,4.199999999999999,24.8,70.0,1
58.0,1.1,1293.4,78.0,12.21,33.0,1949.2,344.3,313.0,1772.0,174.0,3.0,22.3,30.0,1
88.0,0.1,2252.8,92.0,2.8800000000000003,7.0,177.3,31.4,314.0,1773.0,404.8000000000001,4.600000000000001,25.6,70.0,1
88.0,0.7,1874.4,86.0,12.04,35.0,1241.8,220.5,315.0,1774.0,360.8000000000001,4.100000000000001,21.3,50.0,1
84.0,1.1,1806.0,91.0,36.74,77.0,1952.5,347.6,316.0,1775.0,184.79999999999995,2.1999999999999993,21.5,70.0,1
93.0,5.9,2557.5,91.0,132.75,413.0,10478.4,1870.3,317.0,1776.0,492.9000000000001,5.300000000000001,27.5,70.0,1
78.0,0.0,1825.2,80.0,0.0,0.0,0.0,0.0,318.0,1777.0,382.1999999999999,4.899999999999999,23.4,70.0,1
88.0,0.5,2085.6,87.0,14.5,40.0,889.0,159.5,319.0,1778.0,308.0,3.5,23.7,80.0,1
91.0,0.0,1829.1,82.0,0.0,0.0,0.0,0.0,320.0,1779.0,154.70000000000027,1.7000000000000028,20.1,70.0,1
46.0,9.7,979.8,78.0,115.43,679.0,17266.0,3113.7,321.0,1780.0,276.0,6.0,21.3,70.0,1
85.0,5.9,1751.0000000000002,79.0,142.78,118.0,10507.9,1899.8,322.0,1781.0,433.5000000000001,5.100000000000001,20.6,20.0,1
95.0,0.0,1747.9999999999998,95.0,0.0,0.0,0.0,0.0,323.0,1782.0,180.49999999999983,1.8999999999999984,18.4,10.0,1
95.0,0.0,2014.0,95.0,0.0,0.0,0.0,0.0,324.0,1783.0,380.0,4.0,21.2,50.0,1
93.0,0.4,1915.8,93.0,8.120000000000001,32.0,713.6,130.0,325.0,1784.0,399.9000000000001,4.300000000000001,20.6,80.0,1
95.0,0.0,1757.5,95.0,0.0,0.0,0.0,0.0,326.0,1785.0,123.50000000000009,1.3000000000000007,18.5,40.0,1
38.0,9.1,786.6,70.0,222.95,182.0,16252.6,2975.7,327.0,1786.0,114.0,3.0,20.7,20.0,0
46.0,8.4,979.8,59.0,250.32,588.0,15010.8,2755.2000000000003,328.0,1787.0,234.60000000000008,5.100000000000001,21.3,70.0,1
95.0,0.1,1729.0,93.0,2.0500000000000003,6.0,178.8,32.9,329.0,1788.0,132.99999999999986,1.3999999999999986,18.2,60.0,1
88.0,0.0,1513.6,92.0,0.0,0.0,0.0,0.0,330.0,1789.0,228.79999999999995,2.5999999999999996,17.2,20.0,1
86.0,0.1,1419.0,76.0,2.18,1.0,179.0,33.1,331.0,1790.0,326.80000000000007,3.8000000000000007,16.5,10.0,1
84.0,0.0,1436.4,59.0,0.0,0.0,0.0,0.0,332.0,1791.0,369.6000000000002,4.400000000000002,17.1,10.0,1
77.0,1.0,1563.1,75.0,26.0,20.0,1792.0,333.0,333.0,1792.0,200.2000000000001,2.6000000000000014,20.3,20.0,1
59.0,8.7,1008.9,75.0,258.39,522.0,15599.1,2905.7999999999997,334.0,1793.0,159.30000000000007,2.700000000000001,17.1,60.0,0
95.0,0.0,1539.0,95.0,0.0,0.0,0.0,0.0,335.0,1794.0,151.99999999999997,1.5999999999999996,16.2,50.0,1
86.0,0.0,1487.8,92.0,0.0,0.0,0.0,0.0,336.0,1795.0,172.0,2.0,17.3,20.0,1
81.0,1.6,1522.8,75.0,22.08,48.0,2873.6000000000004,539.2,337.0,1796.0,332.10000000000014,4.100000000000001,18.8,30.0,1
43.0,6.5,748.1999999999999,75.0,139.75,195.0,11680.5,2197.0,338.0,1797.0,107.49999999999991,2.4999999999999982,17.4,30.0,0
49.0,9.1,1009.4,65.0,249.33999999999995,91.0,16361.8,3084.9,339.0,1798.0,284.20000000000005,5.800000000000001,20.6,10.0,0
88.0,0.1,1531.1999999999998,77.0,2.51,5.0,179.9,34.0,340.0,1799.0,510.3999999999999,5.799999999999999,17.4,50.0,1
88.0,0.0,1540.0,73.0,0.0,0.0,0.0,0.0,341.0,1800.0,308.0,3.5,17.5,20.0,0
94.0,0.0,1457.0,95.0,0.0,0.0,0.0,0.0,342.0,1801.0,366.6,3.9,15.5,20.0,1
67.0,2.9,1433.8,70.0,35.67,58.0,5225.8,994.7,343.0,1802.0,261.2999999999999,3.8999999999999986,21.4,20.0,1
59.0,5.7,1262.6,70.0,58.71000000000001,114.0,10277.1,1960.8,344.0,1803.0,165.19999999999982,2.799999999999997,21.4,20.0,0
88.0,0.0,1584.0,75.0,0.0,0.0,0.0,0.0,345.0,1804.0,387.2000000000001,4.4,18.0,30.0,1
79.0,4.5,1856.5,75.0,114.75,360.0,8122.5,1557.0,346.0,1805.0,268.5999999999999,3.3999999999999986,23.5,80.0,1
83.0,0.6,1767.9,86.0,12.3,12.0,1083.6,208.2,347.0,1806.0,249.0,3.0,21.3,20.0,1
88.0,0.0,1364.0,93.0,0.0,0.0,0.0,0.0,348.0,1807.0,343.20000000000005,3.9,15.5,20.0,1
88.0,0.1,1425.6,93.0,3.34,6.0,180.8,34.9,349.0,1808.0,140.79999999999995,1.5999999999999996,16.2,60.0,1
90.0,0.0,1692.0,73.0,0.0,0.0,0.0,0.0,350.0,1809.0,441.00000000000006,4.9,18.8,40.0,1
57.0,9.0,1174.2,59.0,172.79999999999998,540.0,16290.0,3159.0,351.0,1810.0,239.40000000000015,4.200000000000003,20.6,60.0,0
88.0,0.0,1962.4,90.0,0.0,0.0,0.0,0.0,352.0,1811.0,167.2000000000002,1.900000000000002,22.3,50.0,1
91.0,0.0,1692.6,79.0,0.0,0.0,0.0,0.0,353.0,1812.0,254.80000000000007,2.8000000000000007,18.6,70.0,1
89.0,0.6,2038.1,85.0,13.32,24.0,1087.8,212.4,354.0,1813.0,338.19999999999976,3.799999999999997,22.9,40.0,1
44.0,3.0,937.2,76.0,74.69999999999999,150.0,5442.0,1065.0,355.0,1814.0,74.79999999999997,1.6999999999999993,21.3,50.0,0
86.0,0.0,1745.8,77.0,0.0,0.0,0.0,0.0,356.0,1815.0,215.0,2.5,20.3,60.0,1
91.0,0.0,1783.6,77.0,0.0,0.0,0.0,0.0,357.0,1816.0,291.2000000000003,3.200000000000003,19.6,20.0,1
80.0,2.3,1648.0,79.0,75.89999999999999,138.0,4179.099999999999,823.4,358.0,1817.0,480.0000000000001,6.000000000000002,20.6,60.0,1
91.0,1.5,1592.5,85.0,28.5,75.0,2727.0,538.5,359.0,1818.0,154.69999999999993,1.6999999999999993,17.5,50.0,1
93.0,0.0,1553.1,97.0,0.0,0.0,0.0,0.0,360.0,1819.0,176.69999999999987,1.8999999999999984,16.7,50.0,1
88.0,0.0,1540.0,95.0,0.0,0.0,0.0,0.0,361.0,1820.0,167.20000000000005,1.9000000000000004,17.5,60.0,1
90.0,0.6,1881.0,87.0,13.98,12.0,1092.6,217.2,362.0,1821.0,386.9999999999998,4.299999999999997,20.9,20.0,1
93.0,0.0,1906.5,93.0,0.0,0.0,0.0,0.0,363.0,1822.0,195.30000000000013,2.1000000000000014,20.5,30.0,1
81.0,2.4,1595.7,82.0,72.0,48.0,4375.2,873.6,364.0,1823.0,267.30000000000007,3.3000000000000007,19.7,20.0,1
91.0,1.6,1583.4,96.0,70.08,96.0,2918.4,584.0,365.0,1824.0,191.0999999999998,2.099999999999998,17.4,60.0,1
88.0,0.0,1425.6,86.0,0.0,0.0,0.0,0.0,1.0,1825.0,202.39999999999992,2.299999999999999,16.2,20.0,1
88.0,0.6,2032.8,92.0,24.84,42.0,1095.6,1.2,2.0,1826.0,484.0,5.5,23.1,70.0,1
100.0,0.0,1639.9999999999998,96.0,0.0,0.0,0.0,0.0,3.0,1827.0,199.99999999999983,1.9999999999999984,16.4,50.0,1
83.0,0.0,1435.9,73.0,0.0,0.0,0.0,0.0,4.0,1828.0,49.80000000000012,0.6000000000000014,17.3,30.0,1
89.0,0.0,1539.7,77.0,0.0,0.0,0.0,0.0,5.0,1829.0,498.40000000000015,5.600000000000001,17.3,20.0,1
94.0,0.0,1598.0,96.0,0.0,0.0,0.0,0.0,6.0,1830.0,432.4,4.6,17.0,30.0,1
29.0,9.0,353.79999999999995,59.0,234.0,180.0,16479.0,63.0,7.0,1831.0,130.49999999999997,4.499999999999999,12.2,20.0,0
93.0,0.0,1599.6,97.0,0.0,0.0,0.0,0.0,8.0,1832.0,111.59999999999994,1.1999999999999993,17.2,40.0,1
86.0,0.0,997.6,59.0,0.0,0.0,0.0,0.0,9.0,1833.0,60.19999999999994,0.6999999999999993,11.6,30.0,1
89.0,0.5,1530.8,76.0,24.0,10.0,917.0,5.0,10.0,1834.0,400.5,4.5,17.2,20.0,1
100.0,0.0,1630.0,90.0,0.0,0.0,0.0,0.0,11.0,1835.0,170.0000000000001,1.700000000000001,16.3,70.0,1
95.0,0.0,1358.5,72.0,0.0,0.0,0.0,0.0,12.0,1836.0,256.5000000000001,2.700000000000001,14.3,20.0,1
